34,-0.000293149,-0.00920268,0.0830431,0.997762,-0.019595,0.0611567,-0.0186475
35,-0.000270481,-0.00934452,0.083099,0.997769,-0.0196208,0.0608227,-0.0193144
36,-0.000212346,-0.00937209,0.0831576,0.997793,-0.0196052,0.0604559,-0.0192123
37,-0.000213768,-0.00945199,0.0831879,0.997787,-0.019486,0.0605278,-0.0194362
38,-0.000183587,-0.0095258,0.0832344,0.997789,-0.0194884,0.060436,-0.0196387
39,-0.000163887,-0.009516,0.0832779,0.997795,-0.0195102,0.0604397,-0.0192788
40,-0.00014449,-0.00953552,0.0832941,0.997804,-0.0194547,0.0604019,-0.0189816
41,-0.000128629,-0.00976925,0.083313,0.997791,-0.0194391,0.0603158,-0.0199067
42,-5.63829e-05,-0.00992654,0.0833432,0.997807,-0.0194722,0.0599315,-0.0202339
43,-1.38518e-05,-0.010008,0.0833702,0.997823,-0.0194745,0.0597173,-0.0200763
44,4.60995e-05,-0.0100316,0.0833672,0.997854,-0.0193334,0.0594615,-0.019425
45,9.00038e-05,-0.0102369,0.0834026,0.997845,-0.0195232,0.0593818,-0.019967
46,0.000177766,-0.0101795,0.0833962,0.997883,-0.0195718,0.0590437,-0.0189771
47,0.000210555,-0.0105385,0.0834304,0.997868,-0.0195162,0.0588877,-0.0202765
48,0.000349525,-0.0106398,0.0835071,0.997924,-0.0194887,0.0580867,-0.0198498
49,0.000354504,-0.0107977,0.0835084,0.997923,-0.0195168,0.0581267,-0.0197749
50,0.000353328,-0.0109668,0.0835071,0.997926,-0.0195096,0.0581017,-0.019673
51,0.000362094,-0.0111049,0.0835157,0.997934,-0.0196496,0.058005,-0.0193941
52,0.000372624,-0.011379,0.0835128,0.997932,-0.0195816,0.0579403,-0.0197733
53,0.000404255,-0.0115484,0.0835418,0.997948,-0.0196556,0.0576878,-0.019644
54,0.000477274,-0.0117022,0.0836338,0.997987,-0.0196151,0.0571209,-0.0193446
55,0.000414179,-0.0121318,0.0836258,0.997937,-0.0197324,0.0574764,-0.020688
56,0.000519603,-0.0122057,0.0837216,0.997997,-0.0197645,0.0567022,-0.019891
57,0.000522601,-0.0129565,0.0837479,0.997941,-0.019963,0.0564256,-0.023039
58,0.000480224,-0.0126861,0.0837591,0.99801,-0.0196881,0.0564568,-0.0200169
59,0.00058845,-0.0134318,0.0838435,0.997983,-0.0201532,0.0555856,-0.0230985
60,0.000606057,-0.0137585,0.0838942,0.997987,-0.0201006,0.0553427,-0.0235735
61,0.000639807,-0.0139968,0.0839274,0.998003,-0.0201156,0.0550713,-0.0234919
62,0.000638082,-0.0142742,0.08391,0.997995,-0.0201108,0.0551585,-0.0236464
63,0.000661728,-0.0145472,0.0839257,0.997992,-0.0202136,0.0550988,-0.0238409
64,0.000753534,-0.014756,0.08395,0.998015,-0.0202129,0.0547197,-0.0237123
65,0.000759624,-0.0149659,0.083919,0.998004,-0.0202854,0.0549039,-0.0237169
66,0.000789742,-0.0152169,0.0839398,0.998003,-0.0202899,0.0548154,-0.0239623
67,0.000823408,-0.0153646,0.0839413,0.998009,-0.0204704,0.0547794,-0.0236313
68,0.000873738,-0.01559,0.0839704,0.998028,-0.020476,0.0543589,-0.0237811
69,0.000710377,-0.0158388,0.0838836,0.99798,-0.0205638,0.055096,-0.0240383
70,0.000635525,-0.0160473,0.0838883,0.997986,-0.0205433,0.05499,-0.0240408
71,0.000488968,-0.0161479,0.0838319,0.997978,-0.0206521,0.0553147,-0.0235416
72,0.000350248,-0.016371,0.0838084,0.997959,-0.0206024,0.0555788,-0.0237357
73,0.000292676,-0.0164046,0.0837842,0.997983,-0.0206885,0.0554414,-0.0229617
74,0.000242429,-0.0165982,0.0838115,0.997988,-0.0207497,0.0552625,-0.0231598
75,0.000111857,-0.0167842,0.0837812,0.997962,-0.0208426,0.0555758,-0.0234094
76,7.42779e-05,-0.0169874,0.0837927,0.997977,-0.0209072,0.0551948,-0.0236271
77,1.94327e-05,-0.017169,0.0838083,0.997991,-0.0210022,0.0548869,-0.0236554
78,2.11869e-05,-0.0173661,0.0838541,0.99803,-0.0210607,0.0541755,-0.0236284
79,-1.14946e-06,-0.0175614,0.0838767,0.998058,-0.0211164,0.053649,-0.0235804
80,-2.16927e-05,-0.0178668,0.0838809,0.998063,-0.0212046,0.0532719,-0.0241382
81,4.09765e-05,-0.0179238,0.0839454,0.998123,-0.0212018,0.0525753,-0.0231576
82,8.94093e-05,-0.0181255,0.0839602,0.998145,-0.0212935,0.0521645,-0.023061
83,8.74491e-05,-0.0184462,0.0839647,0.998135,-0.0212699,0.0521187,-0.0236152
84,0.000212113,-0.0186894,0.0840175,0.998171,-0.0212566,0.0513847,-0.0237098
85,0.000180101,-0.018851,0.0839737,0.998162,-0.0213524,0.051673,-0.023382
86,0.000215833,-0.0191953,0.084,0.998155,-0.0214975,0.0514151,-0.0241128
87,0.000280051,-0.0193682,0.0840039,0.998176,-0.0215322,0.0511519,-0.0237757
88,0.000266005,-0.0196048,0.0840076,0.99817,-0.0216297,0.0512055,-0.0237872
89,0.000256171,-0.0198564,0.0839849,0.998165,-0.0216787,0.0512459,-0.0239052
90,0.000239393,-0.0200489,0.0839666,0.998168,-0.0216734,0.0512744,-0.023717
91,0.000201199,-0.0202601,0.0839457,0.998155,-0.0217093,0.051507,-0.0236997
92,7.76196e-05,-0.0202696,0.0839461,0.998134,-0.021842,0.0523728,-0.0225431
93,2.08071e-05,-0.0204016,0.0839248,0.998121,-0.0218527,0.0528153,-0.0220727
94,0.000106285,-0.0207141,0.0839683,0.998134,-0.02189,0.0523066,-0.0226629
95,0.000119932,-0.0208567,0.0840211,0.998151,-0.0219008,0.0520902,-0.0223788
96,-2.15201e-05,-0.02103,0.0838883,0.9981,-0.022019,0.053106,-0.0221711
97,5.76554e-05,-0.0212041,0.0839417,0.998128,-0.022076,0.0526503,-0.0219261
98,7.06352e-05,-0.0214109,0.0839119,0.998122,-0.0221207,0.0527405,-0.0219298
99,7.41489e-05,-0.0215641,0.0839291,0.998124,-0.0221987,0.0528093,-0.0216287
100,0.000206316,-0.0217833,0.0840048,0.998158,-0.0222545,0.0520901,-0.0217173
101,0.000156701,-0.0220096,0.0839845,0.998127,-0.0222881,0.0525937,-0.0218974
102,0.000196272,-0.0221476,0.0840258,0.998135,-0.0224048,0.0525146,-0.021624
103,0.000208628,-0.0223827,0.0840669,0.998126,-0.0224251,0.0525401,-0.0219277
104,0.000252323,-0.0225457,0.0841265,0.998131,-0.0224357,0.0525179,-0.0217574
105,0.000443433,-0.0227212,0.0842467,0.998177,-0.022584,0.0516205,-0.021648
106,0.000453409,-0.0229595,0.0842732,0.99816,-0.0226253,0.0518043,-0.0219317
107,0.000590511,-0.0232018,0.0843966,0.99819,-0.0225879,0.051152,-0.0221301
108,0.000575136,-0.0233818,0.0844114,0.99817,-0.0226182,0.0515979,-0.02197
109,0.000698626,-0.0237349,0.0844839,0.998174,-0.0226499,0.0511844,-0.0227318
110,0.000825226,-0.0238433,0.0844637,0.998203,-0.0226919,0.0508262,-0.0222024
111,0.000913593,-0.0240947,0.0844817,0.998206,-0.0228002,0.050594,-0.0224545
112,0.000827143,-0.0242767,0.0843754,0.998155,-0.0228412,0.0515994,-0.0224233
113,0.0010101,-0.0244399,0.0844479,0.998193,-0.0228912,0.0509158,-0.0222538
114,0.00108889,-0.0247046,0.0844811,0.998186,-0.0229041,0.0508604,-0.0226761
115,0.00117489,-0.0249127,0.0845079,0.998187,-0.0229684,0.0507364,-0.0228101
116,0.00116431,-0.0250618,0.0844694,0.998168,-0.0230456,0.051146,-0.0226428
117,0.00130322,-0.0252451,0.0845131,0.998198,-0.0231386,0.050528,-0.0226375
118,0.00128247,-0.0254494,0.084484,0.998179,-0.0230968,0.0508999,-0.022667
119,0.00135666,-0.0256323,0.0845229,0.998188,-0.0232218,0.0506828,-0.0226357
120,0.00141349,-0.0258584,0.0845567,0.998189,-0.0232924,0.0505317,-0.0228625
121,0.00148916,-0.0260372,0.0846052,0.998202,-0.0233084,0.0502803,-0.0228251
122,0.00149863,-0.0262012,0.0846334,0.998197,-0.0233557,0.0504168,-0.0227143
123,0.00161412,-0.026379,0.0846798,0.998214,-0.0234713,0.0500376,-0.0226869
124,0.00155443,-0.0264364,0.084687,0.998194,-0.0235639,0.0506577,-0.0220616
125,0.00164052,-0.0266761,0.084765,0.998198,-0.0236297,0.0503711,-0.0224703
126,0.00165158,-0.0268847,0.0847911,0.998183,-0.023587,0.0506094,-0.0226632
127,0.00167365,-0.02711,0.084853,0.99817,-0.0237297,0.0506343,-0.022995
128,0.00183026,-0.0273182,0.0849765,0.998214,-0.0237393,0.0497206,-0.0230738
129,0.00189492,-0.0273941,0.0850549,0.998243,-0.0238839,0.0494027,-0.0223693
130,0.00192499,-0.0276451,0.0850937,0.998245,-0.023906,0.0492392,-0.0225817
131,0.00189125,-0.0279477,0.0850909,0.998228,-0.0239765,0.0493559,-0.0230335
132,0.0019205,-0.0281934,0.0850902,0.998236,-0.0240192,0.0491049,-0.0231678
133,0.00187416,-0.0283394,0.0850739,0.998236,-0.0240244,0.0492979,-0.0227643
134,0.00196288,-0.0285267,0.0851194,0.99826,-0.0242103,0.0487969,-0.0225808
135,0.00206065,-0.0287968,0.0851814,0.998277,-0.024258,0.0483107,-0.0228069
136,0.00210934,-0.0291318,0.0851758,0.998264,-0.0243419,0.0482734,-0.0233823
137,0.00217727,-0.0293016,0.0852027,0.99828,-0.0244031,0.0481146,-0.0229408
138,0.00225421,-0.0296157,0.0852106,0.998287,-0.0244685,0.0477905,-0.0232523
139,0.00236089,-0.0298925,0.0852301,0.998301,-0.0245603,0.0473693,-0.0233948
140,0.00240615,-0.0301593,0.0852108,0.998305,-0.0244414,0.0473441,-0.0234308
141,0.00246218,-0.0302789,0.0851598,0.998312,-0.0246126,0.0474106,-0.0228015
142,0.00252146,-0.0303216,0.0851315,0.998329,-0.0248506,0.0473541,-0.0218698
143,0.00260392,-0.0305447,0.0851215,0.998339,-0.0248717,0.0471115,-0.0219452
144,0.00255449,-0.0308455,0.085048,0.998294,-0.024939,0.0477266,-0.022586
145,0.00262377,-0.0310389,0.0850832,0.998299,-0.0250098,0.0476106,-0.0225125
146,0.00282988,-0.0311492,0.0851649,0.998351,-0.0250659,0.0467123,-0.0220264
147,0.00280193,-0.0312636,0.0850877,0.998336,-0.0250563,0.047252,-0.0215484
148,0.00283998,-0.0315112,0.0849983,0.998315,-0.0252495,0.0473743,-0.0220339
149,0.0028561,-0.0316485,0.0849105,0.9983,-0.0253982,0.0476505,-0.0219276
150,0.00297418,-0.0318223,0.0848993,0.998313,-0.0254788,0.0473172,-0.0219803
151,0.00307597,-0.0319716,0.0848758,0.99832,-0.0256023,0.0471229,-0.0219228
152,0.00308036,-0.0321505,0.0848294,0.998304,-0.0256831,0.047378,-0.0220081
153,0.00306122,-0.0322448,0.084777,0.9983,-0.0257393,0.0476083,-0.0216274
154,0.0030949,-0.0323833,0.0847778,0.998304,-0.0259056,0.0474496,-0.021593
155,0.00303264,-0.0324581,0.0847433,0.998287,-0.0260002,0.0479098,-0.0212715
156,0.00308442,-0.0324689,0.0847926,0.998317,-0.0260241,0.0475673,-0.0205881
157,0.00303166,-0.0327086,0.0847664,0.998279,-0.0261751,0.0478945,-0.0214469
158,0.0030266,-0.0327734,0.0847995,0.998277,-0.0262708,0.0479354,-0.0213537
159,0.00305396,-0.0328793,0.0848755,0.998276,-0.0264506,0.0477574,-0.0215439
160,0.00298229,-0.0329305,0.0848729,0.998255,-0.0265138,0.0482173,-0.0214087
161,0.00296441,-0.0331032,0.0849065,0.998237,-0.0266616,0.0482239,-0.0220514
162,0.00291521,-0.0330568,0.084936,0.998239,-0.0267059,0.0484425,-0.0214088
163,0.00298179,-0.0332425,0.0850067,0.998241,-0.0268154,0.048051,-0.0220705
164,0.00303664,-0.0332447,0.0850678,0.998261,-0.0268893,0.0478043,-0.0216122
165,0.00303642,-0.0332757,0.0851054,0.998263,-0.0269293,0.0478694,-0.0213224
166,0.00311135,-0.0333379,0.0851818,0.998283,-0.0270104,0.0475075,-0.0211013
167,0.00319211,-0.0336041,0.0852579,0.998281,-0.0270706,0.0470972,-0.0219884
168,0.00323337,-0.0336548,0.0853095,0.998291,-0.0272063,0.0470171,-0.0215679
169,0.00332668,-0.0335855,0.0853658,0.998335,-0.02721,0.0465712,-0.0204518
170,0.00332275,-0.0338925,0.0853805,0.998313,-0.0272635,0.0465506,-0.0214456
171,0.00336134,-0.0342475,0.0854189,0.998293,-0.0274176,0.0463374,-0.0226482
172,0.00348511,-0.0342587,0.0854766,0.998335,-0.0274747,0.045819,-0.0217263
173,0.00355011,-0.0345597,0.0854618,0.998327,-0.0274977,0.045703,-0.022345
174,0.00367814,-0.0347233,0.0854549,0.99835,-0.0275717,0.0452173,-0.0222075
175,0.00373683,-0.0349613,0.0853972,0.998344,-0.0276302,0.0451673,-0.0224938
176,0.00378247,-0.0352704,0.0853445,0.998322,-0.0278567,0.0451341,-0.0232505
177,0.00384089,-0.0352834,0.0852902,0.99835,-0.0278699,0.0450376,-0.0221896
178,0.00386655,-0.0353542,0.0852146,0.998367,-0.0278238,0.0450231,-0.021487
179,0.00377157,-0.0356816,0.0851262,0.998318,-0.0279691,0.0455523,-0.0224295
180,0.00397238,-0.0356581,0.0852039,0.998394,-0.0280711,0.0443998,-0.0212029
181,0.00396844,-0.0360202,0.0851291,0.998364,-0.0281127,0.0445665,-0.0222116
182,0.0040089,-0.036004,0.0851288,0.998396,-0.0281966,0.0443199,-0.0211034
183,0.00395609,-0.0361534,0.0850634,0.998385,-0.0282834,0.0445502,-0.0210298
184,0.00397076,-0.0363166,0.0850467,0.998389,-0.0282731,0.0445266,-0.0209301
185,0.0039845,-0.0365162,0.0850183,0.998373,-0.0282959,0.0447941,-0.0210701
186,0.00404743,-0.0365571,0.0849847,0.998381,-0.0283384,0.0449039,-0.02039
187,0.00403929,-0.0366966,0.0849614,0.998366,-0.0284358,0.0451721,-0.0204129
188,0.00411392,-0.0367982,0.0850022,0.998381,-0.0285091,0.0448827,-0.020196
189,0.00419141,-0.0369398,0.0850387,0.998395,-0.0283921,0.0446986,-0.0200628
190,0.00422838,-0.0371217,0.0850197,0.998385,-0.0283864,0.0448618,-0.0202354
191,0.00439314,-0.0372762,0.0850764,0.998417,-0.0284758,0.0441198,-0.0201674
192,0.00440207,-0.0373923,0.0850632,0.998418,-0.0285125,0.0441844,-0.0199289
193,0.00449672,-0.0376603,0.0850936,0.998431,-0.0285209,0.0436229,-0.0204703
194,0.00458893,-0.0378433,0.0851467,0.998454,-0.0285347,0.0430999,-0.0204273
195,0.00453898,-0.0378719,0.0850961,0.998451,-0.0285609,0.0435739,-0.0195329
196,0.00454175,-0.0381019,0.0850773,0.998448,-0.0285897,0.0434899,-0.0198029
197,0.00452678,-0.0382158,0.0850431,0.998456,-0.0285884,0.0434548,-0.0195176
198,0.0045727,-0.0382972,0.0850524,0.998481,-0.0285918,0.0430842,-0.0190472
199,0.00458026,-0.0384484,0.0850241,0.998479,-0.0285781,0.0431726,-0.0189705
200,0.00464276,-0.0386311,0.0850344,0.998484,-0.0285127,0.0430368,-0.019116
201,0.00465226,-0.0387175,0.0850843,0.998486,-0.0285248,0.0431549,-0.018726
202,0.00466611,-0.0387753,0.0851012,0.998484,-0.0286068,0.0433373,-0.0182535
203,0.00447908,-0.0389938,0.0850373,0.998413,-0.0285658,0.0447923,-0.0186967
204,0.0048059,-0.0390546,0.0851594,0.998488,-0.028589,0.0433355,-0.0180738
205,0.00497225,-0.0392548,0.0851518,0.998497,-0.0285898,0.0429789,-0.0184366
206,0.00499132,-0.0393294,0.085155,0.99848,-0.0285929,0.0434676,-0.0181671
207,0.00519155,-0.0393385,0.0851853,0.998509,-0.0285986,0.0430516,-0.0175508
208,0.00519902,-0.0393731,0.0851573,0.998484,-0.0285955,0.0437632,-0.0172181
209,0.00543303,-0.0394496,0.0852153,0.998519,-0.0286016,0.0429931,-0.017127
210,0.0055094,-0.039618,0.0852176,0.99851,-0.028609,0.0430679,-0.0174369
211,0.00564129,-0.0397444,0.085224,0.99852,-0.0286128,0.0427916,-0.0175554
212,0.00567655,-0.0398721,0.0852201,0.998509,-0.0286379,0.0430038,-0.0176184
213,0.00581576,-0.0399053,0.0852445,0.998533,-0.0286302,0.0426605,-0.0171039
214,0.00598043,-0.0400966,0.0852867,0.998552,-0.0285549,0.0421117,-0.0174475
215,0.00596644,-0.0401449,0.0852861,0.998537,-0.0285396,0.0426733,-0.0169933
216,0.00613041,-0.0402239,0.0853308,0.998563,-0.0284667,0.0422198,-0.016735
217,0.00623463,-0.0401454,0.0853585,0.998581,-0.0284102,0.0422304,-0.0156818
218,0.00624928,-0.0403897,0.0853259,0.998543,-0.0285314,0.0427056,-0.0165702
219,0.00635107,-0.0404911,0.0853572,0.998545,-0.0285162,0.0426248,-0.0166698
220,0.00680927,-0.0403503,0.0855298,0.998661,-0.028269,0.0405541,-0.0152408
221,0.00661036,-0.0406824,0.0854462,0.998564,-0.0284384,0.0421578,-0.016831
222,0.00671043,-0.0406446,0.0854881,0.998583,-0.0284003,0.0419691,-0.0162715
223,0.00682616,-0.0408205,0.0854844,0.99859,-0.0283976,0.0415334,-0.0169127
224,0.00686338,-0.0408125,0.0854691,0.998598,-0.0283807,0.0415431,-0.0164751
225,0.00688144,-0.0408335,0.0854549,0.998606,-0.0282108,0.0416018,-0.0161013
226,0.00705529,-0.0409216,0.085495,0.998639,-0.0281916,0.0407913,-0.0161563
227,0.0071134,-0.0409351,0.0854959,0.998647,-0.0281733,0.0407822,-0.015741
228,0.00710239,-0.0410682,0.0854565,0.998624,-0.0281456,0.041248,-0.016025
229,0.00722758,-0.0411009,0.0854731,0.998639,-0.0280781,0.0410468,-0.0157255
230,0.00731488,-0.0411963,0.0854552,0.998629,-0.0280695,0.0412253,-0.0158715
231,0.00756336,-0.0412134,0.0855071,0.998664,-0.0279883,0.0405642,-0.0155678
232,0.00754413,-0.0411977,0.0854805,0.998628,-0.0279576,0.0416051,-0.0151703
233,0.00780132,-0.041131,0.0855818,0.998663,-0.027856,0.0410502,-0.0145607
234,0.00788514,-0.0411083,0.0856158,0.998643,-0.0279009,0.0415779,-0.0143049
235,0.00806062,-0.0410992,0.0856666,0.998643,-0.02782,0.0417155,-0.0141021
236,0.00828405,-0.0410577,0.0857431,0.998654,-0.027718,0.041659,-0.0136865
237,0.00855112,-0.0411463,0.0858003,0.998663,-0.0276577,0.0414011,-0.0139286
238,0.00875748,-0.0412129,0.0857949,0.998656,-0.0275025,0.041634,-0.0140022
239,0.00901387,-0.041199,0.0858266,0.998665,-0.0274145,0.0416538,-0.0134981
240,0.00936638,-0.0411356,0.0858204,0.998696,-0.0273379,0.0412024,-0.0127346
241,0.00972279,-0.0412548,0.0857999,0.998711,-0.0272869,0.0407969,-0.0129284
242,0.00994195,-0.0413547,0.0856997,0.998695,-0.0271739,0.0412357,-0.0130232
243,0.0101659,-0.0414166,0.085628,0.998679,-0.0270945,0.0416951,-0.0129842
244,0.0106137,-0.0414135,0.0856253,0.998718,-0.0270483,0.0409003,-0.0125684
245,0.0109183,-0.0414321,0.0855997,0.998725,-0.0268941,0.0409199,-0.0122839
246,0.0113013,-0.0415476,0.0855459,0.998739,-0.0269095,0.0404559,-0.01261
247,0.011525,-0.0414874,0.0855162,0.998732,-0.0269133,0.0408259,-0.0119994
248,0.011797,-0.0416109,0.0855126,0.998727,-0.0268012,0.0408871,-0.0124483
249,0.0121559,-0.0415593,0.0855511,0.998756,-0.0266333,0.0404691,-0.0118149
250,0.0123969,-0.0415946,0.0855138,0.998749,-0.0265883,0.0406749,-0.0117513
251,0.0127178,-0.0416761,0.0855058,0.998763,-0.0264187,0.0404027,-0.0119446
252,0.0130264,-0.0416514,0.0855379,0.998771,-0.0264291,0.0403022,-0.0115215
253,0.0132994,-0.0417096,0.0855393,0.998762,-0.0263383,0.0405915,-0.0115658
254,0.0136161,-0.0416557,0.0855676,0.998765,-0.0262561,0.0407057,-0.0110083
255,0.0139455,-0.0416444,0.0855939,0.998768,-0.0261224,0.0408185,-0.0106761
256,0.0143507,-0.0415747,0.0856461,0.998787,-0.0259993,0.0405692,-0.0101595
257,0.0146627,-0.0416146,0.0856429,0.998776,-0.0258982,0.0408519,-0.0103375
258,0.0149075,-0.0417303,0.0856269,0.998743,-0.0258355,0.0415317,-0.0109687
259,0.0152624,-0.0417157,0.0856268,0.998743,-0.0257522,0.0416072,-0.0108872
260,0.0156024,-0.0417096,0.0856183,0.998744,-0.0256721,0.0416557,-0.010769
261,0.0159919,-0.0417872,0.0856106,0.998758,-0.0254849,0.0413464,-0.0111132
262,0.0163084,-0.041839,0.0855767,0.998757,-0.0253257,0.0414234,-0.0113177
263,0.0166663,-0.0418651,0.085593,0.998773,-0.0250952,0.0411627,-0.0113099
264,0.0170272,-0.041881,0.0856564,0.998788,-0.0249679,0.0408874,-0.0112931
265,0.01744,-0.0420311,0.0856844,0.998809,-0.0248797,0.0401756,-0.0121384
266,0.0177091,-0.0420746,0.0856996,0.998811,-0.0246459,0.0401899,-0.0124063
267,0.0180233,-0.0421561,0.0857218,0.998827,-0.0244703,0.0397462,-0.0128624
268,0.0182732,-0.0422715,0.0857087,0.998834,-0.0242483,0.0394852,-0.0135198
269,0.0185837,-0.0422915,0.0857462,0.998862,-0.0241199,0.0388127,-0.0136385
270,0.0187823,-0.0422606,0.0857558,0.998873,-0.0239102,0.0387193,-0.0134706
271,0.0189596,-0.0422438,0.0857919,0.998875,-0.0237568,0.0387624,-0.0135107
272,0.0191307,-0.0420952,0.0858312,0.998882,-0.0234715,0.0390057,-0.0127823
273,0.0194421,-0.0419908,0.0859187,0.998908,-0.0233415,0.0385328,-0.0123407
274,0.0197307,-0.0420541,0.0859659,0.998917,-0.0230577,0.0383292,-0.0127872
275,0.0198952,-0.042059,0.0859483,0.998896,-0.022779,0.0390124,-0.0128769
276,0.0202816,-0.0419761,0.085999,0.998927,-0.022662,0.0384767,-0.0122897
277,0.0205758,-0.0419328,0.0860628,0.998937,-0.0224186,0.0385449,-0.0116994
278,0.0209211,-0.0421257,0.0860848,0.998943,-0.0220541,0.0383939,-0.0123169
279,0.0213317,-0.042157,0.0860793,0.998969,-0.0219261,0.0378969,-0.0119851
280,0.0217305,-0.0422283,0.0860791,0.998996,-0.0214944,0.0374907,-0.0117962
281,0.0220892,-0.0422706,0.08609,0.999014,-0.0212659,0.0372338,-0.011503
282,0.0223071,-0.0423617,0.0860652,0.998994,-0.0211074,0.0378554,-0.0114929
283,0.0225857,-0.0423826,0.086063,0.998994,-0.0208491,0.0381056,-0.0111333
284,0.0229945,-0.0424747,0.0860728,0.999019,-0.0206078,0.0375354,-0.0112937
285,0.0233184,-0.0426803,0.0860422,0.999026,-0.020325,0.0372598,-0.0120971
286,0.0236101,-0.0427663,0.0859913,0.999035,-0.0200553,0.0371088,-0.0122775
287,0.0238643,-0.0426943,0.0860381,0.999051,-0.0197031,0.0370981,-0.011544
288,0.0241986,-0.0427662,0.0860312,0.99907,-0.0194209,0.0366543,-0.0117257
289,0.0244833,-0.0426956,0.0860615,0.99909,-0.0191105,0.0364735,-0.0111354
290,0.0247239,-0.0427934,0.0860665,0.999092,-0.0188016,0.0364497,-0.0115165
291,0.0249125,-0.0428977,0.0860873,0.99908,-0.0185722,0.036778,-0.011937
292,0.0252543,-0.042874,0.0861137,0.999111,-0.0181274,0.0362619,-0.0115231
293,0.0254359,-0.0429838,0.0860885,0.999097,-0.017881,0.0366445,-0.011928
294,0.0257595,-0.0429643,0.0861281,0.999125,-0.0175433,0.0361683,-0.0115828
295,0.0261176,-0.0430399,0.0861312,0.999155,-0.0171593,0.0354921,-0.0116553
296,0.0262094,-0.043017,0.086152,0.999132,-0.0168332,0.0364297,-0.0111853
297,0.0265129,-0.043059,0.0861576,0.999151,-0.016494,0.0361072,-0.011062
298,0.0267795,-0.0430687,0.0861697,0.999164,-0.0161174,0.0360028,-0.010771
299,0.0270885,-0.0431765,0.0861812,0.999174,-0.0158763,0.0357268,-0.011059
300,0.0273658,-0.0431997,0.0862262,0.999178,-0.0155089,0.0358386,-0.0109127
301,0.0275385,-0.0431912,0.0862824,0.999158,-0.0151933,0.0366092,-0.0105744
302,0.0281346,-0.0433019,0.0863068,0.999214,-0.0147881,0.035096,-0.0110405
303,0.0283747,-0.0432888,0.0862903,0.999201,-0.014588,0.0355942,-0.0108318
304,0.0286444,-0.0433004,0.0862741,0.999201,-0.0140836,0.03579,-0.0109015
