0.021875,6.912e-310,6.95326e-310
0.0437483,0.00027343,6.95326e-310
0.0656165,0.000820248,6.95326e-310
0.0874761,0.00164037,6.95326e-310
0.109324,0.00273366,6.95326e-310
0.131156,0.00409996,6.95326e-310
0.15297,0.00573905,6.95326e-310
0.174761,0.00765067,6.95326e-310
0.196527,0.00983452,6.95326e-310
0.218263,0.0122903,6.95326e-310
0.239968,0.0150175,6.95326e-310
0.261636,0.0180159,6.95326e-310
0.283266,0.0212848,6.95326e-310
0.304852,0.0248239,6.95326e-310
0.326393,0.0286325,6.95326e-310
0.347885,0.0327101,6.95326e-310
0.369324,0.037056,6.95326e-310
0.390707,0.0416695,6.95326e-310
0.41203,0.04655,6.95326e-310
0.433291,0.0516966,6.95326e-310
0.454486,0.0571085,6.95326e-310
0.475612,0.062785,6.95326e-310
0.496665,0.0687251,6.95326e-310
0.517642,0.0749279,6.95326e-310
0.53854,0.0813924,6.95326e-310
0.559356,0.0881176,6.95326e-310
0.580086,0.0951025,6.95326e-310
0.600726,0.102346,6.95326e-310
0.621275,0.109847,6.95326e-310
0.641729,0.117604,6.95326e-310
0.662084,0.125616,6.95326e-310
0.682337,0.133882,6.95326e-310
0.702485,0.142401,6.95326e-310
0.722525,0.15117,6.95326e-310
0.742454,0.16019,6.95326e-310
0.762269,0.169458,6.95326e-310
0.781966,0.178973,6.95326e-310
0.801543,0.188733,6.95326e-310
0.820996,0.198737,6.95326e-310
0.840323,0.208984,6.95326e-310
0.85952,0.219471,6.95326e-310
0.878584,0.230198,6.95326e-310
0.897513,0.241162,6.95326e-310
0.916304,0.252362,6.95326e-310
0.934953,0.263796,6.95326e-310
0.953457,0.275462,6.95326e-310
0.971815,0.287358,6.95326e-310
0.990022,0.299483,6.95326e-310
1.00808,0.311834,6.95326e-310
1.02597,0.324411,6.95326e-310
1.04371,0.33721,6.95326e-310
1.06129,0.350229,6.95326e-310
1.07871,0.363468,6.95326e-310
1.09595,0.376923,6.95326e-310
1.11303,0.390593,6.95326e-310
1.12994,0.404475,6.95326e-310
1.14667,0.418567,6.95326e-310
1.16322,0.432867,6.95326e-310
1.1796,0.447373,6.95326e-310
1.19579,0.462083,6.95326e-310
1.21179,0.476994,6.95326e-310
1.22761,0.492104,6.95326e-310
1.24324,0.50741,6.95326e-310
1.25867,0.52291,6.95326e-310
1.27391,0.538602,6.95326e-310
1.28896,0.554484,6.95326e-310
1.3038,0.570552,6.95326e-310
1.31844,0.586805,6.95326e-310
1.33288,0.603239,6.95326e-310
1.34711,0.619852,6.95326e-310
1.36113,0.636642,6.95326e-310
1.37494,0.653606,6.95326e-310
1.38854,0.670742,6.95326e-310
1.40192,0.688045,6.95326e-310
1.41509,0.705515,6.95326e-310
1.42803,0.723148,6.95326e-310
1.44076,0.740942,6.95326e-310
1.45326,0.758893,6.95326e-310
1.46553,0.776999,6.95326e-310
1.47758,0.795257,6.95326e-310
1.4894,0.813664,6.95326e-310
1.50099,0.832218,6.95326e-310
1.51235,0.850914,6.95326e-310
1.52347,0.869752,6.95326e-310
1.53435,0.888727,6.95326e-310
1.545,0.907836,6.95326e-310
1.5554,0.927077,6.95326e-310
1.56557,0.946447,6.95326e-310
1.57549,0.965942,6.95326e-310
1.58517,0.98556,6.95326e-310
1.5946,1.0053,6.95326e-310
1.60379,1.02515,6.95326e-310
1.61272,1.04512,6.95326e-310
1.62141,1.06519,6.95326e-310
1.62984,1.08538,6.95326e-310
1.63802,1.10567,6.95326e-310
1.64595,1.12605,6.95326e-310
1.65362,1.14654,6.95326e-310
1.66103,1.16712,6.95326e-310
1.66819,1.18779,6.95326e-310
