1.74255,1.22871
1.64968,1.29513
1.75765,1.28744
1.62979,1.21436
1.74696,1.20587
1.78352,1.14086
1.46465,1.22301
1.47206,1.26815
1.73101,1.20043
1.71857,1.22698
1.83641,1.18853
1.63508,1.2431
1.60801,1.22042
1.842,1.07049
1.626,1.24577
1.65955,1.23899
1.68044,1.20299
1.57652,1.22955
1.63685,1.26417
1.63748,1.22067
1.68664,1.18009
1.61769,1.29112
1.47827,1.25368
1.61335,1.31023
1.61769,1.29112
1.75997,1.08842
1.68146,1.19115
1.67218,1.20934
1.6283,1.22396
1.5904,1.23677
1.65428,1.17306
1.63685,1.26417
1.62403,1.25802
1.6655,1.26634
1.65176,1.24184
1.64062,1.28013
1.59426,1.22978
1.63508,1.2431
1.61682,1.18048
1.45618,1.32205
1.60719,1.21883
1.6983,1.2382
1.50759,1.30988
1.72591,1.23076
1.72918,1.11709
1.50672,1.32213
1.59376,1.21776
1.64878,1.16964
1.65312,1.23984
1.60719,1.21883
1.61581,1.24304
1.64334,1.25664
1.72591,1.23076
1.88683,1.11191
1.66425,1.2484
1.72038,1.19959
1.51751,1.22099
1.74502,1.14233
1.636,1.16274
1.48968,1.29771
1.56096,1.3133
1.65955,1.23899
1.52545,1.28036
1.6368,1.25763
1.69308,1.2447
1.60583,1.26244
1.62577,1.2335
1.63995,1.28746
1.63135,1.20393
1.63995,1.28746
1.74324,1.10898
1.67974,1.24788
1.61769,1.29112
1.66233,1.24585
1.63685,1.26417
1.66652,1.20332
1.62154,1.29135
1.64695,1.18798
1.66233,1.24585
1.50585,1.27993
1.66281,1.23096
1.64968,1.29513
1.47345,1.27396
1.6435,1.32076
1.60638,1.25454
1.50586,1.33169
1.61854,1.3195
1.66233,1.24585
1.59376,1.21776
1.56616,1.31726
1.61769,1.29112
1.61174,1.29743
1.80706,1.21324
1.61129,1.22852
1.63995,1.28746
1.73566,1.18811
1.6435,1.32076
1.68175,1.21072
1.51946,1.28385
1.6138,1.28964
1.58448,1.2127
1.66193,1.22275
1.68395,1.22528
1.63995,1.28746
1.54977,1.23044
1.626,1.24577
1.63995,1.28746
1.70117,1.17146
1.56607,1.23101
1.65312,1.23984
1.61581,1.24304
1.63995,1.28746
1.60161,1.145
1.61174,1.29743
1.6435,1.32076
1.64968,1.29513
1.65955,1.23899
1.67253,1.20322
1.69762,1.26345
1.65176,1.24184
1.73282,1.24217
1.67292,1.26654
1.63508,1.2431
1.70391,1.20769
1.66193,1.22275
1.63995,1.28746
1.84624,1.04037
1.61335,1.31023
1.64994,1.22869
1.70137,1.22598
1.63995,1.28746
1.6655,1.26634
1.64968,1.29513
1.47615,1.31887
1.63842,1.22906
1.63995,1.28746
1.66035,1.17061
1.64968,1.29513
1.53314,1.16957
1.6655,1.26634
1.62761,1.26051
1.50867,1.29373
1.63685,1.26417
1.57733,1.28347
1.71071,1.18281
1.70137,1.22598
1.66349,1.19983
1.64697,1.23737
1.9594,0.992997
1.60583,1.26244
1.68765,1.25196
1.52171,1.25788
1.60161,1.145
1.59821,1.28482
1.78961,1.1147
1.65312,1.23984
1.66467,1.2048
1.56649,1.28582
1.69205,1.21285
1.55005,1.22683
1.68146,1.19115
1.63842,1.22906
1.5751,1.26713
1.61335,1.31023
1.60583,1.26244
1.64941,1.19055
1.68608,1.22846
1.6435,1.32076
1.67602,1.23013
1.66281,1.23096
1.84615,1.18459
1.6655,1.26634
1.63508,1.2431
1.63995,1.28746
1.64968,1.29513
1.56846,1.34693
1.63842,1.22906
1.64062,1.28013
1.59828,1.26962
1.47917,1.33798
1.58411,1.25566
1.6368,1.25763
1.49977,1.28409
1.6655,1.26634
1.57155,1.28444
1.6655,1.26634
1.6376,1.22125
1.65167,1.24027
1.75997,1.08842
1.7448,1.18713
1.57733,1.28347
1.63685,1.26417
1.70117,1.17146
1.626,1.24577
1.60801,1.22042
1.67841,1.20846
1.6368,1.25763
1.61174,1.29743
1.65312,1.23984
1.60801,1.22042
1.62577,1.2335
1.73289,1.13933
1.62577,1.2335
1.63995,1.28746
1.67253,1.20322
1.61067,1.22465
1.7538,1.13935
1.6655,1.26634
1.82335,1.14741
1.56715,1.28379
1.62605,1.25466
1.60034,1.27299
1.69308,1.2447
1.63995,1.28746
1.64968,1.29513
1.64968,1.29513
1.5751,1.26713
1.61067,1.22465
1.57146,1.24152
1.65167,1.24027
1.53075,1.23602
1.51946,1.28385
1.6655,1.26634
1.61335,1.31023
1.67211,1.2675
1.6655,1.26634
1.52328,1.32298
1.63833,1.24368
1.63748,1.22067
1.84523,1.19533
1.6283,1.22396
1.72038,1.19959
1.72274,1.20151
1.67144,1.25042
1.75286,1.18781
1.64968,1.29513
1.51793,1.24942
1.55135,1.23062
1.67737,1.19915
1.66798,1.20685
1.60962,1.24286
1.6283,1.22396
1.64077,1.23353
1.56607,1.23101
1.63748,1.22067
1.60418,1.24888
1.61769,1.29112
1.69205,1.21285
1.67253,1.20322
1.5751,1.26713
1.67763,1.18857
1.60962,1.24286
1.67292,1.26654
1.55545,1.23519
1.63748,1.22067
1.64142,1.26419
1.65448,1.20039
1.74696,1.20587
1.59038,1.26023
1.66174,1.23368
1.66035,1.17061
1.60799,1.28438
1.81703,1.17741
1.51945,1.25172
1.63508,1.2431
1.55005,1.22683
1.61129,1.22852
1.55343,1.22321
1.60024,1.26461
1.63995,1.28746
1.6655,1.26634
1.60447,1.29328
1.63995,1.28746
1.58411,1.25566
1.46135,1.31985
1.84523,1.19533
1.82335,1.14741
1.70086,1.22151
1.65623,1.23427
1.69308,1.2447
1.59471,1.24539
1.77112,1.15029
1.67144,1.25042
1.6655,1.26634
1.64806,1.27729
1.65312,1.23984
1.67144,1.25042
1.64968,1.29513
1.67602,1.23013
1.26362,1.39027
1.64968,1.29513
1.73185,1.26182
1.5584,1.29409
1.66233,1.24585
1.6435,1.32076
1.47615,1.31887
1.66467,1.2048
1.63748,1.22067
1.68938,1.20686
1.6283,1.22396
1.65955,1.23899
1.70086,1.22151
1.53831,1.21812
1.49147,1.31454
1.57733,1.28347
1.69297,1.24277
1.59376,1.21776
1.6655,1.26634
1.65176,1.24184
1.626,1.24577
1.74779,1.21596
1.72993,1.22092
1.63842,1.22906
1.67144,1.25042
1.64968,1.29513
1.62839,1.20475
1.64968,1.29513
1.56372,1.26912
1.5584,1.29409
1.63842,1.22906
1.59739,1.24653
1.67292,1.26654
1.69042,1.17785
1.70667,1.23061
1.61129,1.22852
1.6983,1.2382
1.52412,1.25799
1.68395,1.22528
1.63995,1.28746
1.72493,1.23697
1.64994,1.22869
1.53075,1.23602
1.63685,1.26417
1.73836,1.18884
1.61335,1.31023
1.64625,1.1575
1.70978,1.20918
1.62577,1.2335
1.77112,1.15029
1.61581,1.24304
1.63995,1.28746
1.65623,1.23427
1.56595,1.22406
1.66233,1.24585
1.57155,1.28444
1.68395,1.22528
1.63995,1.28746
1.64077,1.23353
1.67925,1.22259
1.63386,1.20069
1.59426,1.22978
1.6711,1.23539
1.605,1.19987
1.66825,1.17718
1.61769,1.29112
1.49297,1.30425
1.64968,1.29513
1.5009,1.27807
1.65955,1.23899
1.87695,1.10781
1.49297,1.30425
1.6368,1.25763
1.6435,1.32076
1.63995,1.28746
1.67144,1.25042
1.67771,1.24923
1.72325,1.20085
1.6655,1.26634
1.62858,1.18912
1.49586,1.32943
1.51747,1.27892
1.54977,1.23044
1.60638,1.25454
1.73034,1.17879
1.58411,1.25566
1.64968,1.29513
1.59821,1.28482
1.5703,1.30623
1.63748,1.22067
1.67292,1.26654
1.70978,1.20918
1.66233,1.24585
1.6986,1.27051
1.68175,1.21072
1.59426,1.22978
1.60638,1.25454
1.69439,1.21476
1.64994,1.22869
1.71412,1.18185
1.73741,1.1847
1.63508,1.2431
1.72325,1.20085
1.6655,1.26634
1.62979,1.21436
1.65312,1.23984
1.68765,1.25196
1.67292,1.26654
1.64062,1.28013
1.71334,1.24131
1.63041,1.19567
1.55135,1.23062
1.6666,1.23523
1.6655,1.26634
1.70799,1.19224
1.7448,1.18713
1.65623,1.23427
1.75286,1.18781
1.6655,1.26634
1.71334,1.24131
1.6655,1.26634
1.59471,1.24539
1.65312,1.23984
1.63995,1.28746
1.65529,1.22546
1.59923,1.23418
1.59821,1.28482
1.43709,1.28613
1.68926,1.23646
1.68321,1.27257
1.71071,1.18281
1.64878,1.16964
1.64968,1.29513
1.67602,1.23013
1.70391,1.20769
1.61138,1.28918
1.53483,1.22583
1.6435,1.32076
1.53314,1.16957
1.61769,1.29112
1.73101,1.20043
1.80541,1.20663
1.60136,1.25825
1.65298,1.30397
1.65312,1.23984
1.74771,1.16117
1.51793,1.24942
1.64968,1.29513
1.52138,1.28412
1.5209,1.31063
1.67218,1.20934
1.57155,1.28444
1.69439,1.21476
1.67253,1.20322
1.62979,1.21436
1.62485,1.25326
1.6655,1.26634
1.40257,1.32592
1.5009,1.27807
1.60962,1.24286
1.63685,1.26417
1.42776,1.27801
1.60962,1.24286
1.62605,1.25466
1.63995,1.28746
1.6655,1.26634
1.62403,1.25802
1.65176,1.24184
1.47765,1.28331
1.63685,1.26417
1.65176,1.24184
1.44189,1.31516
1.70497,1.24611
1.73987,1.21392
1.69638,1.18767
1.61581,1.24304
1.54279,1.22306
1.67292,1.26654
1.65529,1.22546
1.71721,1.13476
1.61335,1.31023
1.59426,1.22978
1.71977,1.23652
1.69612,1.23343
1.605,1.19987
1.52328,1.32298
1.63995,1.28746
1.62605,1.25466
1.58187,1.2425
1.6655,1.26634
1.56372,1.26912
1.60447,1.29328
1.61581,1.24304
1.61827,1.19796
1.6895,1.17875
1.43906,1.33628
1.62154,1.29135
1.70391,1.20769
1.50607,1.3552
1.53075,1.23602
1.57733,1.28347
1.59828,1.26962
1.71977,1.23652
1.67292,1.26654
1.65955,1.23899
1.63995,1.28746
1.6711,1.23539
1.71108,1.21944
1.70319,1.2215
1.75195,1.23592
1.64568,1.21462
1.65312,1.23984
1.64968,1.29513
1.63995,1.28746
1.87695,1.10781
1.49466,1.3
1.65428,1.17306
1.59475,1.19578
1.59426,1.22978
1.64077,1.23353
1.67931,1.16579
1.65751,1.2002
1.47052,1.23265
1.63995,1.28746
1.43906,1.33628
1.70497,1.24611
1.71977,1.23652
1.66349,1.19983
1.67292,1.26654
1.64968,1.29513
1.59376,1.21776
1.64077,1.23353
1.77402,1.07989
1.65968,1.22773
1.64968,1.29513
1.6655,1.26634
1.67288,1.23092
1.57155,1.28444
1.58798,1.28152
1.72274,1.20151
1.68765,1.25196
1.56846,1.34693
1.5584,1.29409
1.66281,1.23096
1.63685,1.26417
1.63995,1.28746
1.67841,1.20846
1.69762,1.26345
1.70086,1.22151
1.54353,1.31391
1.67974,1.24788
1.63508,1.2431
1.55005,1.22683
1.5395,1.24141
1.70799,1.19224
1.6711,1.23539
1.55135,1.23062
1.51327,1.30495
1.56715,1.28379
1.6655,1.26634
1.66035,1.17061
1.63842,1.22906
1.58798,1.28152
1.70144,1.20344
1.63995,1.28746
1.73185,1.26182
1.65719,1.17318
1.60024,1.26461
1.63833,1.24368
1.62577,1.2335
1.79626,1.17385
1.78961,1.1147
1.64142,1.26419
1.63995,1.28746
1.63995,1.28746
1.72197,1.15513
1.6655,1.26634
1.54649,1.2688
1.63685,1.26417
1.70137,1.22598
1.63822,1.14717
1.71977,1.23652
1.66498,1.19255
1.59475,1.19578
1.64292,1.21472
1.65298,1.30397
1.5584,1.29409
1.63995,1.28746
1.56649,1.28582
1.72053,1.21879
1.63937,1.28345
1.56616,1.31726
1.68765,1.25196
1.61089,1.19173
1.60024,1.26461
1.69612,1.23343
1.63386,1.20069
1.54889,1.29381
1.83335,1.13225
1.68044,1.20299
1.61769,1.29112
1.68765,1.25196
1.61769,1.29112
1.6368,1.25763
1.55005,1.22683
1.68938,1.20686
1.6368,1.25763
1.59426,1.22978
1.63508,1.2431
1.54353,1.31391
1.6138,1.28964
1.55461,1.21733
1.58516,1.26244
1.63508,1.2431
1.65167,1.24027
1.64968,1.29513
1.59885,1.22341
1.59199,1.24458
1.64968,1.29513
1.71857,1.22698
1.64142,1.26419
1.58411,1.25566
1.62154,1.29135
1.71334,1.24131
1.71983,1.23589
1.63995,1.28746
1.65312,1.23984
1.66796,1.21094
1.73987,1.21392
1.63995,1.28746
1.67292,1.26654
1.54069,1.29957
1.62761,1.26051
1.67841,1.20846
1.66281,1.23096
1.63995,1.28746
1.67218,1.20934
1.66349,1.19983
1.77279,1.121
1.5357,1.276
1.6376,1.22125
1.63685,1.26417
1.6179,1.22656
1.61129,1.22852
1.60215,1.14995
1.55216,1.26666
1.74513,1.19715
1.61067,1.22465
1.65176,1.24184
1.62577,1.2335
1.63748,1.22067
1.70978,1.20918
1.71977,1.23652
1.62979,1.21436
1.59426,1.22978
1.71983,1.23589
1.66897,1.19041
1.67292,1.26654
1.49297,1.30425
1.62154,1.29135
1.63995,1.28746
1.69259,1.16685
1.63508,1.2431
1.62403,1.25802
1.81935,1.08027
1.64968,1.29513
1.60638,1.25454
1.65176,1.24184
1.62577,1.2335
1.66233,1.24585
1.60719,1.21883
1.61067,1.22465
*
0.96701,3.21618
0.945053,3.1194
1.1452,3.04005
0.99624,3.16018
1.01483,3.1182
0.833721,3.08857
1.06883,3.16365
1.01753,3.08594
1.04912,3.26841
0.990924,3.12254
1.06756,3.16954
0.967792,3.08913
0.813972,3.12665
0.964748,3.06657
0.974511,3.23094
1.01868,3.12131
0.904924,3.08378
0.899852,3.09064
1.04539,3.08371
1.18923,3.07008
0.969751,3.15164
1.21015,3.36569
0.997412,3.05425
0.871561,3.20252
1.35594,3.22614
1.01868,3.12131
1.09334,3.26999
0.945199,3.11571
1.03362,3.10651
1.04539,3.08371
1.06795,3.14499
0.812069,3.21007
0.939575,3.14404
1.09293,3.18672
0.982943,3.09678
0.987072,3.11646
1.09313,3.09473
1.06795,3.14499
0.899852,3.09064
1.21186,3.39323
1.02619,3.2644
0.963623,3.18611
0.96701,3.21618
1.09774,3.20707
0.991937,3.24732
1.03362,3.10651
1.09334,3.26999
1.01753,3.08594
1.23743,3.26941
0.752889,3.14569
0.945053,3.1194
1.06795,3.14499
0.950734,3.24771
0.936661,3.06694
0.97074,3.11214
1.06124,3.13533
0.945053,3.1194
0.990094,3.23129
0.952708,3.11378
0.899852,3.09064
1.01753,3.08594
0.888252,3.16481
1.09293,3.18672
0.997412,3.05425
1.01565,3.21079
0.984571,3.12572
1.06124,3.13533
1.01483,3.1182
1.01868,3.12131
1.06756,3.16954
1.06526,3.19577
0.984571,3.12572
0.964695,3.04409
1.06883,3.16365
1.04539,3.08371
1.04539,3.08371
1.09293,3.18672
0.738729,3.14624
0.979822,3.2301
1.02921,3.01664
1.03037,3.1602
1.00288,3.04973
1.09199,3.28436
0.984582,3.23694
1.03037,3.1602
1.15915,3.15258
1.01868,3.12131
0.936513,3.10236
1.01483,3.1182
1.01483,3.1182
1.03037,3.1602
0.945199,3.11571
0.887994,3.28075
1.16394,3.10353
0.987072,3.11646
0.996705,3.17249
1.00188,3.24721
1.09774,3.20707
1.07049,3.23534
0.875298,3.11185
0.826297,3.10783
1.13383,3.14746
1.13383,3.14746
1.06124,3.13533
0.964748,3.06657
1.16394,3.10353
0.854029,3.22305
1.01587,3.22981
0.991536,3.2683
1.06608,3.20303
0.826784,3.09553
1.03703,3.10637
1.09334,3.26999
1.03958,3.17357
0.8634,3.15708
1.1891,3.23344
0.997412,3.05425
0.981523,3.30188
0.987072,3.11646
0.8756,3.19267
0.990094,3.23129
0.959984,3.37864
0.927005,3.13057
1.11313,2.92185
1.1452,3.04005
0.990094,3.23129
0.958763,3.00525
0.979822,3.2301
1.07055,3.21323
1.15915,3.15258
1.01048,3.21105
1.00288,3.04973
1.03154,3.20422
1.0021,3.03758
0.929009,3.11801
0.829494,3.04266
1.0021,3.03758
0.97074,3.11214
1.07741,3.17261
1.24905,3.12004
1.07055,3.21323
1.13383,3.14746
1.19024,3.36274
1.21411,3.24339
0.774658,3.28557
1.07741,3.17261
1.2311,2.95681
0.844165,3.08132
1.09779,3.25015
1.07991,3.21583
0.895987,3.13943
1.03037,3.1602
0.984571,3.12572
0.964695,3.04409
1.01483,3.1182
0.925558,3.08639
0.84601,3.15216
0.982943,3.09678
1.24433,3.15287
0.963623,3.18611
0.916416,3.18313
0.984582,3.1986
0.936045,3.1762
0.99624,3.16018
1.03037,3.1602
0.95037,3.15752
0.907352,3.12301
1.01587,3.22981
0.76868,3.04156
1.00288,3.04973
1.143,3.12972
0.831496,3.00954
1.01048,3.21105
1.06526,3.19577
1.03393,3.16839
1.01483,3.1182
1.03037,3.1602
0.997412,3.05425
1.19755,3.30107
0.963151,3.28156
1.01753,3.08594
1.15915,3.15258
1.01753,3.08594
1.0021,3.03758
0.95037,3.15752
1.00188,3.24721
1.11313,2.92185
1.11313,2.92185
0.973279,3.08895
1.06795,3.14499
0.898362,3.16384
1.19436,3.14793
1.01868,3.12131
1.04205,3.10861
0.997412,3.05425
1.06795,3.14499
0.899852,3.09064
0.964748,3.06657
0.925558,3.08639
0.984571,3.12572
0.969751,3.15164
1.03393,3.16839
0.854068,3.03224
0.984582,3.23694
1.06756,3.16954
1.1891,3.23344
1.06756,3.16954
0.984571,3.12572
0.963623,3.18611
1.07741,3.17261
0.952708,3.11378
1.00756,3.30136
0.969537,3.21211
1.06124,3.13533
1.03393,3.16839
1.06795,3.14499
1.07069,3.15729
0.8634,3.15708
0.969751,3.15164
1.15915,3.15258
0.939575,3.14404
1.20024,3.11757
1.01753,3.08594
0.996705,3.17249
0.996705,3.17249
1.00288,3.04973
0.969751,3.15164
1.00288,3.04973
1.00288,3.04973
1.01483,3.1182
0.928775,3.2799
0.945199,3.11571
0.969537,3.21211
0.99624,3.16018
1.09774,3.20707
0.659008,3.06947
0.978287,3.18739
0.97074,3.11214
0.935812,3.22068
0.925558,3.08639
0.945199,3.11571
1.06795,3.14499
1.10266,3.04937
0.964748,3.06657
1.01753,3.08594
1.06124,3.13533
1.00368,3.19107
0.912057,3.15177
0.967792,3.08913
0.988095,3.19625
1.143,3.12972
1.11313,2.92185
0.964176,3.11105
0.844165,3.08132
1.16394,3.10353
0.859287,3.37342
0.966903,3.32322
1.1444,3.23306
1.19318,3.06453
0.984582,3.23694
1.03037,3.1602
0.956053,3.25952
1.01565,3.21079
0.895987,3.13943
0.977359,3.25985
1.09293,3.18672
0.869822,3.19883
0.702329,3.1798
0.880846,3.05639
0.779186,3.2295
1.03037,3.1602
1.04539,3.08371
0.893009,2.98757
0.927005,3.13057
1.01483,3.1182
0.99624,3.16018
1.04539,3.08371
0.99624,3.16018
0.958754,3.17995
0.991937,3.24732
1.00188,3.24721
1.10902,3.26022
1.06756,3.16954
1.12715,3.22774
1.01483,3.1182
0.97623,3.08601
1.16343,3.2378
0.936661,3.06694
1.10266,3.04937
0.990924,3.12254
1.09293,3.18672
1.01868,3.12131
0.97074,3.11214
1.01868,3.12131
0.99624,3.16018
1.21186,3.39323
0.997412,3.05425
0.939575,3.14404
0.952708,3.11378
1.04205,3.10861
1.03037,3.1602
0.843032,3.09677
0.8936,3.15121
1.03393,3.16839
1.07069,3.15729
1.07069,3.15729
0.907759,3.03933
0.973012,3.21113
0.991145,3.23312
0.829494,3.04266
1.16394,3.10353
0.899852,3.09064
1.0021,3.03758
1.01483,3.1182
1.03154,3.20422
1.06977,3.21606
0.997412,3.05425
1.07069,3.15729
0.973012,3.21113
0.929009,3.11801
0.984571,3.12572
0.95037,3.15752
1.06795,3.14499
1.00368,3.19107
0.904168,3.20417
0.898258,3.14331
0.882643,3.12508
1.01753,3.08594
1.12124,3.13616
1.01483,3.1182
1.20024,3.11757
0.95037,3.15752
0.95037,3.15752
1.03037,3.1602
1.15982,3.231
1.0021,3.03758
0.964176,3.11105
1.01483,3.1182
0.963556,3.0282
0.984571,3.12572
0.928624,3.10692
1.07069,3.15729
1.13383,3.14746
0.964748,3.06657
1.02921,3.01664
0.909426,3.17794
0.991145,3.23312
0.895987,3.13943
1.03393,3.16839
0.991145,3.23312
1.1851,3.21569
0.979822,3.2301
0.982943,3.09678
1.01868,3.12131
1.07741,3.17261
0.990924,3.12254
0.991937,3.24732
0.997412,3.05425
1.11627,3.12291
1.16394,3.10353
0.982943,3.09678
0.960194,3.17618
1.03393,3.16839
1.16571,3.05945
1.06124,3.13533
1.06124,3.13533
0.945199,3.11571
1.3578,3.093
1.29046,3.23778
0.898362,3.16384
0.895987,3.13943
1.12124,3.13616
0.939575,3.14404
1.01753,3.08594
1.13731,3.06639
0.964748,3.06657
1.09199,3.28436
0.973279,3.08895
1.06883,3.16365
1.09293,3.18672
1.06756,3.16954
1.01753,3.08594
0.928775,3.2799
0.997412,3.05425
0.974511,3.23094
1.13731,3.06639
1.01753,3.08594
1.19318,3.06453
0.97623,3.08601
1.07991,3.21583
1.00513,3.39268
1.04539,3.08371
1.07069,3.15729
0.984582,3.1986
0.907352,3.12301
1.16007,3.32369
0.879046,2.94982
0.752889,3.14569
0.973062,3.20995
0.939575,3.14404
0.967792,3.08913
1.0827,3.38284
