1,1,0
1.08033,1.16751,0.117599
1.15795,1.33346,0.239172
1.23278,1.49779,0.364634
1.30471,1.66045,0.493901
1.37367,1.8214,0.626883
1.43957,1.98058,0.763489
1.50234,2.13795,0.903627
1.56189,2.29346,1.0472
1.61814,2.44707,1.19411
1.67103,2.59874,1.34425
1.72048,2.74842,1.49753
1.76642,2.89608,1.65383
1.80878,3.04167,1.81306
1.8475,3.18515,1.97509
1.88251,3.3265,2.13983
1.91376,3.46568,2.30715
1.94119,3.60264,2.47695
1.96474,3.73737,2.6491
1.98436,3.86984,2.82349
2,4,3
2.01162,4.12784,3.17851
2.01917,4.25333,3.35889
2.02261,4.37645,3.54103
2.0219,4.49718,3.72479
2.017,4.61549,3.91005
2.0079,4.73136,4.09669
1.99454,4.84478,4.28457
1.97691,4.95574,4.47357
1.95499,5.06421,4.66356
1.92874,5.1702,4.85441
1.89817,5.27368,5.04598
1.86324,5.37465,5.23815
1.82395,5.47309,5.43078
1.78028,5.56902,5.62374
1.73224,5.66242,5.81691
1.67982,5.75329,6.01014
1.62302,5.84163,6.2033
1.56184,5.92744,6.39627
1.49629,6.01073,6.58891
1.42637,6.0915,6.78108
1.35211,6.16975,6.97267
1.27351,6.24551,7.16352
1.19059,6.31877,7.35352
1.10337,6.38955,7.54254
1.01188,6.45786,7.73044
0.916148,6.52372,7.91709
0.816195,6.58715,8.10238
0.712059,6.64816,8.28616
0.603774,6.70678,8.46832
0.491378,6.76302,8.64873
0.374912,6.81692,8.82726
0.254422,6.86849,9.0038
0.129952,6.91776,9.17822
0.00155233,6.96476,9.35041
-0.130725,7.00953,9.52024
-0.266824,7.05208,9.6876
-0.406689,7.09247,9.85237
-0.55026,7.13071,10.0144
-0.697474,7.16685,10.1737
-0.848266,7.20093,10.3301
-1.00257,7.23297,10.4834
-1.16031,7.26304,10.6336
-1.32143,7.29115,10.7805
-1.48583,7.31737,10.9241
-1.65346,7.34172,11.0643
-1.82422,7.36427,11.201
-1.99804,7.38505,11.334
-2.17484,7.40411,11.4633
-2.35452,7.4215,11.5888
-2.53701,7.43728,11.7105
-2.7222,7.45149,11.8281
-2.91002,7.46419,11.9417
-3.10037,7.47542,12.0512
-3.29316,7.48525,12.1565
-3.48828,7.49373,12.2575
-3.68564,7.50092,12.3541
-3.88515,7.50687,12.4463
-4.08669,7.51164,12.5341
-4.29018,7.51529,12.6173
-4.49549,7.51789,12.6959
-4.70254,7.51948,12.7699
-4.91121,7.52014,12.8392
-5.1214,7.51992,12.9037
-5.333,7.51889,12.9634
-5.5459,7.51711,13.0183
-5.75999,7.51464,13.0684
-5.97515,7.51154,13.1135
-6.19129,7.50789,13.1537
-6.40827,7.50375,13.1889
-6.62601,7.49917,13.2192
-6.84437,7.49424,13.2444
-7.06324,7.489,13.2647
-7.28252,7.48353,13.2799
-7.50209,7.4779,13.29
-7.72182,7.47217,13.2951
-7.94162,7.4664,13.2951
-8.16136,7.46067,13.2901
-8.38092,7.45503,13.28
-8.60021,7.44957,13.2648
-8.81909,7.44433,13.2447
-9.03745,7.43939,13.2195
-9.25519,7.43481,13.1893
-9.47219,7.43066,13.1541
-9.68833,7.427,13.1139
-9.90351,7.4239,13.0688
-10.1176,7.42142,13.0189
-10.3305,7.41963,12.964
-10.5421,7.41859,12.9043
-10.7523,7.41836,12.8398
-10.961,7.419,12.7706
-11.1681,7.42058,12.6967
-11.3734,7.42317,12.6181
-11.5769,7.4268,12.5349
-11.7785,7.43156,12.4472
-11.978,7.4375,12.3551
-12.1754,7.44467,12.2585
-12.3705,7.45313,12.1575
-12.5634,7.46294,12.0523
-12.7537,7.47416,11.9429
-12.9416,7.48684,11.8293
-13.1268,7.50103,11.7117
-13.3093,7.51679,11.5901
-13.489,7.53416,11.4646
-13.6659,7.5532,11.3353
-13.8397,7.57396,11.2023
-14.0105,7.59648,11.0657
-14.1782,7.62081,10.9256
-14.3426,7.647,10.782
-14.5037,7.67509,10.6351
-14.6615,7.70513,10.4849
-14.8159,7.73715,10.3316
-14.9667,7.7712,10.1753
-15.1139,7.80732,10.0161
