2.7,1.07857e-314,6.95303e-310
5.39946,0.0539964,6.95303e-310
8.0973,0.161968,6.95303e-310
10.7924,0.32387,6.95303e-310
13.4838,0.53964,6.95303e-310
16.1703,0.80919,6.95303e-310
18.8509,1.13241,6.95303e-310
21.5245,1.50918,6.95303e-310
24.19,1.93934,6.95303e-310
26.8464,2.42272,6.95303e-310
29.4926,2.95913,6.95303e-310
32.1275,3.54835,6.95303e-310
34.7501,4.19014,6.95303e-310
37.3593,4.88426,6.95303e-310
39.9542,5.63042,6.95303e-310
42.5336,6.42833,6.95303e-310
45.0965,7.27765,6.95303e-310
47.642,8.17807,6.95303e-310
50.1689,9.12921,6.95303e-310
52.6763,10.1307,6.95303e-310
55.1632,11.1821,6.95303e-310
57.6285,12.2831,6.95303e-310
60.0713,13.4331,6.95303e-310
62.4907,14.6318,6.95303e-310
64.8856,15.8786,6.95303e-310
67.255,17.173,6.95303e-310
69.5981,18.5146,6.95303e-310
71.914,19.9028,6.95303e-310
74.2015,21.337,6.95303e-310
76.46,22.8166,6.95303e-310
78.6884,24.3412,6.95303e-310
80.8859,25.91,6.95303e-310
83.0515,27.5224,6.95303e-310
85.1845,29.1778,6.95303e-310
87.284,30.8756,6.95303e-310
89.349,32.6149,6.95303e-310
91.3789,34.3953,6.95303e-310
93.3728,36.2159,6.95303e-310
95.3298,38.0759,6.95303e-310
97.2493,39.9748,6.95303e-310
99.1304,41.9117,6.95303e-310
100.972,43.8858,6.95303e-310
102.775,45.8963,6.95303e-310
104.536,47.9425,6.95303e-310
106.256,50.0235,6.95303e-310
107.935,52.1384,6.95303e-310
109.57,54.2866,6.95303e-310
111.163,56.467,6.95303e-310
112.711,58.6788,6.95303e-310
114.215,60.9211,6.95303e-310
115.674,63.1931,6.95303e-310
117.087,65.4938,6.95303e-310
118.454,67.8223,6.95303e-310
119.774,70.1776,6.95303e-310
121.047,72.5589,6.95303e-310
122.271,74.9652,6.95303e-310
123.448,77.3955,6.95303e-310
124.575,79.8488,6.95303e-310
125.653,82.3241,6.95303e-310
126.682,84.8206,6.95303e-310
127.66,87.3371,6.95303e-310
128.588,89.8727,6.95303e-310
129.465,92.4263,6.95303e-310
130.291,94.9969,6.95303e-310
131.065,97.5836,6.95303e-310
131.787,100.185,6.95303e-310
132.457,102.801,6.95303e-310
133.075,105.429,6.95303e-310
133.64,108.069,6.95303e-310
134.152,110.72,6.95303e-310
134.611,113.381,6.95303e-310
135.016,116.05,6.95303e-310
135.368,118.727,6.95303e-310
135.667,121.411,6.95303e-310
135.912,124.1,6.95303e-310
136.103,126.793,6.95303e-310
136.24,129.489,6.95303e-310
136.323,132.188,6.95303e-310
136.352,134.888,6.95303e-310
136.327,137.588,6.95303e-310
136.249,140.287,6.95303e-310
136.116,142.983,6.95303e-310
135.929,145.677,6.95303e-310
135.688,148.366,6.95303e-310
135.394,151.05,6.95303e-310
135.046,153.728,6.95303e-310
134.645,156.398,6.95303e-310
134.19,159.059,6.95303e-310
133.683,161.711,6.95303e-310
133.122,164.352,6.95303e-310
132.508,166.981,6.95303e-310
131.842,169.598,6.95303e-310
131.124,172.201,6.95303e-310
130.354,174.789,6.95303e-310
129.533,177.361,6.95303e-310
128.66,179.916,6.95303e-310
127.736,182.453,6.95303e-310
126.762,184.971,6.95303e-310
125.737,187.469,6.95303e-310
124.663,189.946,6.95303e-310
123.539,192.401,6.95303e-310
