2.7,1.07857e-314,6.95253e-310
5.39946,0.0539946,6.95253e-310
8.0973,0.161962,6.95253e-310
10.7924,0.32386,6.95253e-310
13.4838,0.539622,6.95253e-310
16.1703,0.809163,6.95253e-310
18.8509,1.13238,6.95253e-310
21.5245,1.50913,6.95253e-310
24.19,1.93927,6.95253e-310
26.8464,2.42264,6.95253e-310
29.4926,2.95903,6.95253e-310
32.1275,3.54823,6.95253e-310
34.7501,4.19,6.95253e-310
37.3594,4.8841,6.95253e-310
39.9542,5.63024,6.95253e-310
42.5336,6.42811,6.95253e-310
45.0966,7.27742,6.95253e-310
47.642,8.1778,6.95253e-310
50.169,9.12891,6.95253e-310
52.6764,10.1304,6.95253e-310
55.1633,11.1818,6.95253e-310
57.6286,12.2827,6.95253e-310
60.0715,13.4327,6.95253e-310
62.4908,14.6313,6.95253e-310
64.8857,15.8781,6.95253e-310
67.2552,17.1725,6.95253e-310
69.5984,18.514,6.95253e-310
71.9142,19.9021,6.95253e-310
74.2018,21.3363,6.95253e-310
76.4603,22.8159,6.95253e-310
78.6887,24.3404,6.95253e-310
80.8862,25.9092,6.95253e-310
83.0519,27.5215,6.95253e-310
85.1849,29.1769,6.95253e-310
87.2844,30.8746,6.95253e-310
89.3495,32.6139,6.95253e-310
91.3795,34.3942,6.95253e-310
93.3734,36.2148,6.95253e-310
95.3305,38.0748,6.95253e-310
97.25,39.9736,6.95253e-310
99.1311,41.9104,6.95253e-310
100.973,43.8845,6.95253e-310
102.775,45.8949,6.95253e-310
104.537,47.9411,6.95253e-310
106.257,50.022,6.95253e-310
107.936,52.1369,6.95253e-310
109.572,54.285,6.95253e-310
111.164,56.4654,6.95253e-310
112.713,58.6771,6.95253e-310
114.217,60.9194,6.95253e-310
115.676,63.1914,6.95253e-310
117.089,65.492,6.95253e-310
118.456,67.8205,6.95253e-310
119.776,70.1758,6.95253e-310
121.048,72.557,6.95253e-310
122.273,74.9632,6.95253e-310
123.45,77.3934,6.95253e-310
124.577,79.8467,6.95253e-310
125.655,82.322,6.95253e-310
126.684,84.8184,6.95253e-310
127.663,87.3349,6.95253e-310
128.59,89.8704,6.95253e-310
129.468,92.424,6.95253e-310
130.293,94.9946,6.95253e-310
131.068,97.5812,6.95253e-310
131.79,100.183,6.95253e-310
132.46,102.798,6.95253e-310
133.078,105.427,6.95253e-310
133.643,108.067,6.95253e-310
134.155,110.718,6.95253e-310
134.614,113.379,6.95253e-310
135.02,116.048,6.95253e-310
135.372,118.725,6.95253e-310
135.671,121.408,6.95253e-310
135.916,124.097,6.95253e-310
136.107,126.79,6.95253e-310
136.244,129.487,6.95253e-310
136.327,132.186,6.95253e-310
136.357,134.885,6.95253e-310
136.332,137.585,6.95253e-310
136.253,140.284,6.95253e-310
136.121,142.981,6.95253e-310
135.934,145.674,6.95253e-310
135.694,148.364,6.95253e-310
135.4,151.048,6.95253e-310
135.052,153.725,6.95253e-310
134.651,156.395,6.95253e-310
134.196,159.057,6.95253e-310
133.688,161.709,6.95253e-310
133.128,164.35,6.95253e-310
132.515,166.979,6.95253e-310
131.849,169.596,6.95253e-310
131.131,172.199,6.95253e-310
130.361,174.786,6.95253e-310
129.54,177.358,6.95253e-310
128.667,179.914,6.95253e-310
127.743,182.451,6.95253e-310
126.769,184.969,6.95253e-310
125.745,187.467,6.95253e-310
124.671,189.944,6.95253e-310
123.547,192.399,6.95253e-310
